order_id,user_id,product_id,order_date,quantity,amount,payment
O007934,U04906,P0013,2025-05-20,1,13.31,CreditCard
O007935,U00111,P0105,2025-04-12,1,47.33,CreditCard
O007936,U03611,P0100,2025-06-10,4,57.85,CreditCard
O007937,U08267,P0047,2025-06-30,2,33.64,Alipay
O007938,U04846,P0184,2025-01-09,2,17.36,Wechat
O007939,U07614,P0037,2025-04-17,1,64.52,Alipay
O007940,U02667,P0162,2025-01-01,4,10.63,Wechat
O007941,U02588,P0158,2025-06-13,4,75.07,Wechat
O007942,U01801,P0045,2025-03-27,4,58.06,Wechat
O007943,U00205,P0144,2025-02-27,4,35.4,Wechat
O007944,U04616,P0173,2025-05-29,2,46.47,Alipay
O007945,U02203,P0098,2025-06-29,4,102.42,Alipay
O007946,U05312,P0063,2025-04-07,2,68.08,CreditCard
O007947,U08381,P0076,2025-01-25,3,80.21,Alipay
O007948,U07722,P0152,2025-03-09,1,87.5,CreditCard
O007949,U01599,P0081,2025-01-24,2,90.49,Wechat
O007950,U05388,P0153,2025-06-22,4,57.09,Alipay
O007951,U09181,P0193,2025-04-05,4,48.39,CreditCard
O007952,U08949,P0187,2025-03-03,3,11.86,Alipay
O007953,U03720,P0162,2025-02-27,4,63.05,Alipay
O007954,U04806,P0170,2025-05-09,2,31.01,CreditCard
O007955,U09879,P0161,2025-06-05,2,49.12,CreditCard
O007956,U01091,P0193,2025-06-07,1,13.68,Alipay
O007957,U03652,P0089,2025-06-01,4,20.94,Alipay
O007958,U09832,P0166,2025-06-15,4,94.75,CreditCard
O007959,U02187,P0037,2025-03-28,1,33.34,CreditCard
O007960,U05271,P0167,2025-05-02,1,28.57,Wechat
O007961,U09361,P0002,2025-02-03,3,44.47,CreditCard
O007962,U08982,P0017,2025-01-12,1,46.85,Wechat
O007963,U04947,P0171,2025-05-08,4,57.08,CreditCard
O007964,U01037,P0064,2025-04-28,3,81.18,Wechat
O007965,U09949,P0074,2025-01-21,4,20.46,Alipay
O007966,U06941,P0054,2025-03-03,3,9.95,Wechat
O007967,U09997,P0139,2025-05-25,3,71.29,CreditCard
O007968,U05153,P0014,2025-01-25,4,49.03,CreditCard
O007969,U05280,P0073,2025-01-01,2,2.9,CreditCard
O007970,U01672,P0163,2025-04-10,1,30.44,CreditCard
O007971,U04411,P0116,2025-06-17,2,19.69,Wechat
O007972,U05934,P0181,2025-01-08,2,74.79,CreditCard
O007973,U08517,P0094,2025-05-06,3,39.11,Wechat
O007974,U04766,P0173,2025-03-09,3,47.89,Alipay
O007975,U04466,P0189,2025-06-03,3,69.99,Wechat
O007976,U04911,P0005,2025-01-23,2,37.84,Wechat
O007977,U08339,P0174,2025-01-05,4,20.57,Alipay
O007978,U03064,P0132,2025-01-23,2,102.26,CreditCard
O007979,U05252,P0105,2025-06-10,4,11.72,Alipay
O007980,U07623,P0010,2025-05-26,2,24.47,CreditCard
O007981,U05316,P0045,2025-04-24,4,21.36,Alipay
O007982,U06116,P0181,2025-01-09,4,38.27,Alipay
O007983,U01980,P0086,2025-01-31,2,52.37,CreditCard
O007984,U03360,P0147,2025-01-13,4,13.11,Alipay
O007985,U07633,P0115,2025-04-05,3,101.67,Wechat
O007986,U06211,P0149,2025-04-24,3,27.27,CreditCard
O007987,U06586,P0175,2025-01-08,2,121.37,Wechat
O007988,U09617,P0109,2025-06-21,3,61.08,Alipay
O007989,U05981,P0055,2025-01-29,4,54.51,Wechat
O007990,U04302,P0139,2025-02-13,3,108.8,CreditCard
O007991,U09846,P0098,2025-02-22,4,38.34,Alipay
O007992,U05972,P0151,2025-04-03,3,23.83,CreditCard
O007993,U07587,P0125,2025-02-10,1,13.48,CreditCard
O007994,U06705,P0178,2025-01-16,4,54.97,CreditCard
O007995,U02236,P0034,2025-06-08,4,51.59,Alipay
O007996,U01810,P0169,2025-06-03,1,13.86,Alipay
O007997,U04126,P0145,2025-04-10,2,40.32,CreditCard
O007998,U00342,P0112,2025-01-08,1,9.32,CreditCard
O007999,U08149,P0046,2025-06-15,1,37.74,Alipay
O008000,U00177,P0005,2025-02-01,1,160.44,Wechat
O008001,U01261,P0091,2025-02-27,2,80.51,CreditCard
O008002,U04241,P0007,2025-02-05,2,19.4,Alipay
O008003,U06288,P0182,2025-05-31,1,58.16,CreditCard
O008004,U07690,P0086,2025-01-29,3,32.13,Wechat
O008005,U09846,P0067,2025-06-30,3,83.97,Alipay
O008006,U05671,P0144,2025-02-19,4,34.65,CreditCard
O008007,U03284,P0109,2025-06-19,3,16.61,Wechat
O008008,U09292,P0092,2025-05-03,1,55.35,CreditCard
O008009,U04401,P0185,2025-06-27,3,35.56,CreditCard
O008010,U03978,P0022,2025-06-27,3,20.03,CreditCard
O008011,U07759,P0189,2025-05-19,3,30.98,CreditCard
O008012,U00045,P0128,2025-05-16,4,25.6,Wechat
O008013,U01452,P0133,2025-05-24,1,43.24,CreditCard
O008014,U01433,P0177,2025-06-19,3,13.12,Wechat
O008015,U07754,P0060,2025-03-01,2,65.21,CreditCard
O008016,U02619,P0172,2025-03-25,4,21.58,Wechat
O008017,U04358,P0025,2025-02-21,3,73.87,Wechat
O008018,U01336,P0071,2025-02-12,2,79.4,CreditCard
O008019,U07624,P0004,2025-04-24,1,23.97,Wechat
O008020,U08245,P0126,2025-02-07,3,31.64,Alipay
O008021,U03932,P0107,2025-06-04,1,12.55,Wechat
O008022,U00671,P0125,2025-05-11,2,83.61,CreditCard
O008023,U02821,P0050,2025-01-18,2,68.1,Wechat
O008024,U02322,P0130,2025-01-13,3,49.1,Wechat
O008025,U04620,P0079,2025-01-14,2,10.99,CreditCard
O008026,U03920,P0169,2025-03-17,3,46.13,Alipay
O008027,U08042,P0155,2025-01-29,3,69.76,CreditCard
O008028,U06806,P0026,2025-05-24,3,127.38,Alipay
O008029,U07796,P0091,2025-05-31,3,48.0,Wechat
O008030,U02314,P0075,2025-01-09,1,52.13,CreditCard
O008031,U09687,P0160,2025-03-29,3,49.0,Wechat
O008032,U03054,P0181,2025-01-04,3,56.17,CreditCard
O008033,U02181,P0043,2025-03-17,1,40.06,Alipay
O008034,U00717,P0128,2025-01-25,3,28.33,CreditCard
O008035,U03657,P0139,2025-02-01,1,72.9,CreditCard
O008036,U08101,P0062,2025-01-25,1,53.81,Alipay
O008037,U03435,P0071,2025-06-23,3,48.31,Alipay
O008038,U00972,P0058,2025-01-09,4,55.83,Alipay
O008039,U09404,P0122,2025-06-20,1,20.7,Wechat
O008040,U01489,P0182,2025-03-27,1,43.93,Alipay
O008041,U04030,P0058,2025-02-27,1,51.41,Alipay
O008042,U03812,P0030,2025-05-14,4,85.79,Alipay
O008043,U02659,P0042,2025-05-09,2,36.03,Wechat
O008044,U05484,P0161,2025-01-21,4,14.14,Wechat
O008045,U07971,P0177,2025-06-06,1,27.64,CreditCard
O008046,U06030,P0142,2025-04-18,3,42.13,Alipay
O008047,U01333,P0045,2025-04-14,4,70.59,Wechat
O008048,U00143,P0116,2025-04-09,3,57.97,CreditCard
O008049,U02690,P0107,2025-01-14,3,28.65,Wechat
O008050,U01733,P0036,2025-05-12,1,54.23,Wechat
O008051,U07489,P0003,2025-03-10,1,49.15,CreditCard
O008052,U04661,P0111,2025-04-07,1,80.86,CreditCard
O008053,U05536,P0163,2025-06-12,2,68.44,CreditCard
O008054,U02497,P0100,2025-02-24,3,22.68,CreditCard
O008055,U04018,P0030,2025-02-02,4,47.94,CreditCard
O008056,U01646,P0012,2025-03-27,1,57.27,Wechat
O008057,U04200,P0070,2025-03-03,4,34.55,CreditCard
O008058,U09503,P0139,2025-04-07,4,46.01,Alipay
O008059,U02173,P0152,2025-01-07,4,58.82,CreditCard
O008060,U04675,P0135,2025-01-22,4,37.19,CreditCard
O008061,U04204,P0152,2025-05-30,1,21.13,Alipay
O008062,U09568,P0172,2025-03-11,2,54.74,Alipay
O008063,U02307,P0113,2025-06-02,3,41.09,Alipay
O008064,U02404,P0120,2025-03-17,3,32.16,CreditCard
O008065,U08020,P0074,2025-01-15,1,69.93,Alipay
O008066,U01766,P0033,2025-03-20,1,22.84,Alipay
O008067,U03784,P0106,2025-04-03,4,41.05,CreditCard
O008068,U00032,P0151,2025-03-07,4,100.8,Alipay
O008069,U01654,P0084,2025-04-09,1,57.24,Alipay
O008070,U05000,P0067,2025-03-19,4,37.51,Alipay
O008071,U07947,P0093,2025-06-27,3,63.01,Alipay
O008072,U04791,P0018,2025-05-13,1,33.91,CreditCard
O008073,U05195,P0041,2025-03-23,2,36.71,Wechat
O008074,U08370,P0131,2025-06-30,3,24.87,CreditCard
O008075,U04883,P0101,2025-06-20,4,31.86,Alipay
O008076,U09180,P0005,2025-03-23,4,21.52,CreditCard
O008077,U04097,P0007,2025-02-28,1,49.43,Wechat
O008078,U09144,P0122,2025-01-22,3,84.88,Alipay
O008079,U03893,P0020,2025-02-09,2,41.72,CreditCard
O008080,U07158,P0058,2025-01-26,2,64.41,CreditCard
O008081,U08180,P0159,2025-06-05,2,66.23,Alipay
O008082,U03585,P0135,2025-03-08,1,57.28,CreditCard
O008083,U07945,P0125,2025-02-24,4,61.76,Alipay
O008084,U07231,P0192,2025-02-03,1,23.47,CreditCard
O008085,U04119,P0093,2025-02-01,3,75.58,Wechat
O008086,U01894,P0066,2025-02-11,2,77.62,Wechat
O008087,U00025,P0196,2025-03-23,3,25.11,CreditCard
O008088,U03450,P0135,2025-02-22,4,58.28,Alipay
O008089,U04719,P0048,2025-01-26,4,48.69,Alipay
O008090,U03762,P0047,2025-02-05,2,16.1,Alipay
O008091,U07284,P0012,2025-02-07,3,113.6,Alipay
O008092,U07914,P0154,2025-01-18,4,82.26,Alipay
O008093,U00808,P0123,2025-02-25,3,51.73,CreditCard
O008094,U03871,P0110,2025-01-14,2,37.56,Wechat
O008095,U09899,P0153,2025-03-02,1,12.92,CreditCard
O008096,U09102,P0161,2025-06-19,1,58.24,Alipay
O008097,U03705,P0054,2025-04-27,3,59.56,Alipay
O008098,U00011,P0025,2025-02-10,4,35.3,CreditCard
O008099,U03100,P0136,2025-03-29,2,131.37,CreditCard
O008100,U05839,P0094,2025-04-28,1,75.58,CreditCard
O008101,U06801,P0046,2025-05-20,4,51.66,Wechat
O008102,U08642,P0023,2025-02-10,3,68.33,CreditCard
O008103,U06055,P0198,2025-03-13,1,108.96,Wechat
O008104,U08575,P0143,2025-01-16,1,17.79,Alipay
O008105,U09477,P0145,2025-05-10,4,39.29,CreditCard
O008106,U08647,P0024,2025-06-21,1,12.19,Wechat
O008107,U04429,P0155,2025-01-26,1,31.98,Wechat
O008108,U08142,P0031,2025-05-24,2,18.24,CreditCard
O008109,U04675,P0061,2025-05-24,2,83.16,Wechat
O008110,U06746,P0001,2025-06-14,3,51.12,Alipay
O008111,U09638,P0052,2025-02-18,1,35.38,CreditCard
O008112,U05561,P0082,2025-06-17,1,29.67,Wechat
O008113,U03074,P0051,2025-03-21,2,66.07,Alipay
O008114,U07435,P0174,2025-05-25,1,52.25,CreditCard
O008115,U09762,P0197,2025-01-26,2,82.9,Alipay
O008116,U00207,P0161,2025-02-02,4,74.35,Alipay
O008117,U03535,P0145,2025-01-13,2,86.83,Wechat
O008118,U04539,P0038,2025-03-16,1,29.6,Wechat
O008119,U00524,P0198,2025-06-10,4,49.44,Wechat
O008120,U01328,P0166,2025-06-06,4,41.07,CreditCard
O008121,U01829,P0058,2025-04-28,2,79.85,Alipay
O008122,U02192,P0057,2025-02-19,3,24.82,Alipay
O008123,U00063,P0059,2025-06-15,2,27.64,CreditCard
O008124,U08159,P0168,2025-05-13,1,54.57,Wechat
O008125,U07867,P0066,2025-03-20,2,52.4,CreditCard
O008126,U00466,P0147,2025-03-03,4,55.3,Alipay
O008127,U01370,P0035,2025-01-31,1,36.0,Wechat
O008128,U08843,P0127,2025-04-04,3,45.21,CreditCard
O008129,U01280,P0154,2025-04-21,4,45.89,Wechat
O008130,U01827,P0078,2025-02-07,4,18.8,CreditCard
O008131,U02936,P0169,2025-05-09,2,51.44,Alipay
O008132,U04766,P0072,2025-02-11,1,56.28,CreditCard
O008133,U02892,P0093,2025-06-09,4,71.6,Wechat
O008134,U09348,P0099,2025-04-23,2,44.08,CreditCard
O008135,U05828,P0020,2025-06-10,4,129.05,Wechat
O008136,U01397,P0054,2025-05-19,1,19.66,Wechat
O008137,U08078,P0119,2025-05-25,4,77.39,CreditCard
O008138,U01749,P0092,2025-05-28,3,58.32,Alipay
O008139,U00924,P0092,2025-04-14,2,27.17,Wechat
O008140,U00863,P0013,2025-05-17,2,28.91,Alipay
O008141,U00342,P0076,2025-03-12,4,20.84,Wechat
O008142,U06388,P0113,2025-04-30,3,19.49,Wechat
O008143,U02072,P0171,2025-01-30,4,114.68,Wechat
O008144,U02255,P0100,2025-01-25,2,46.32,Alipay
O008145,U01510,P0095,2025-05-01,3,42.02,Wechat
O008146,U03533,P0005,2025-01-09,2,48.16,Alipay
O008147,U08806,P0193,2025-04-16,1,40.53,Alipay
O008148,U03919,P0080,2025-05-01,1,41.99,CreditCard
O008149,U03880,P0165,2025-05-02,1,67.19,CreditCard
O008150,U01493,P0116,2025-03-11,1,77.54,CreditCard
O008151,U04416,P0140,2025-06-27,4,115.82,Alipay
O008152,U06364,P0020,2025-05-09,1,10.67,Wechat
O008153,U01756,P0046,2025-01-13,4,65.96,Wechat
O008154,U08782,P0020,2025-06-01,1,66.43,Wechat
O008155,U03174,P0105,2025-02-19,1,9.36,Alipay
O008156,U01855,P0085,2025-02-04,1,85.46,Wechat
O008157,U08541,P0153,2025-02-05,4,30.85,Wechat
O008158,U01417,P0194,2025-02-22,2,47.81,Wechat
O008159,U02505,P0098,2025-02-09,2,21.43,Wechat
O008160,U05947,P0007,2025-04-23,4,21.74,Wechat
O008161,U04831,P0117,2025-04-09,2,31.5,CreditCard
O008162,U05742,P0174,2025-02-14,2,27.04,Wechat
O008163,U02617,P0148,2025-02-09,4,36.34,Alipay
O008164,U05516,P0101,2025-03-14,1,55.4,CreditCard
O008165,U08099,P0072,2025-06-22,4,33.22,Alipay
O008166,U07087,P0020,2025-02-26,3,77.15,CreditCard
O008167,U06072,P0077,2025-01-24,1,52.83,Alipay
O008168,U03381,P0014,2025-06-02,1,58.37,Alipay
O008169,U05817,P0058,2025-03-28,1,25.32,CreditCard
O008170,U03343,P0041,2025-03-14,2,43.08,Alipay
O008171,U07160,P0066,2025-02-10,1,51.55,Alipay
O008172,U02060,P0099,2025-04-26,3,9.24,Wechat
O008173,U07895,P0179,2025-04-15,2,63.78,Alipay
O008174,U04983,P0127,2025-01-19,4,42.77,CreditCard
O008175,U00195,P0151,2025-04-23,3,19.82,Alipay
O008176,U05495,P0193,2025-04-02,4,65.31,Wechat
O008177,U02797,P0076,2025-02-06,3,22.0,CreditCard
O008178,U09788,P0093,2025-01-12,2,39.51,Alipay
O008179,U06001,P0038,2025-03-08,4,20.52,Alipay
O008180,U08723,P0116,2025-06-04,1,112.59,Wechat
O008181,U03759,P0070,2025-04-07,4,69.73,Alipay
O008182,U06524,P0159,2025-01-22,3,44.91,Wechat
O008183,U03098,P0166,2025-06-27,4,51.33,Alipay
O008184,U07960,P0160,2025-05-11,1,14.88,Wechat
O008185,U07016,P0028,2025-01-18,4,42.0,Wechat
O008186,U06228,P0090,2025-02-01,2,44.39,Alipay
O008187,U09880,P0145,2025-03-02,3,10.83,Alipay
O008188,U01571,P0024,2025-02-17,3,25.3,CreditCard
O008189,U05210,P0188,2025-06-13,3,92.0,Alipay
O008190,U00080,P0066,2025-02-16,1,30.98,Wechat
O008191,U04279,P0006,2025-03-30,2,46.43,Wechat
O008192,U00997,P0120,2025-06-13,1,57.45,CreditCard
O008193,U08980,P0107,2025-05-15,3,30.89,Wechat
O008194,U03948,P0132,2025-05-16,2,37.87,Alipay
O008195,U06050,P0184,2025-05-15,4,48.83,Alipay
O008196,U03677,P0166,2025-05-09,3,57.27,Alipay
O008197,U04308,P0083,2025-03-08,2,45.17,CreditCard
O008198,U06113,P0115,2025-05-24,2,25.28,CreditCard
O008199,U09260,P0148,2025-04-25,2,87.94,CreditCard
O008200,U02179,P0067,2025-05-04,1,55.07,Alipay
O008201,U09518,P0042,2025-03-16,3,39.27,CreditCard
O008202,U04969,P0188,2025-01-15,4,62.24,Wechat
O008203,U02746,P0136,2025-04-09,1,32.58,Alipay
O008204,U08440,P0104,2025-03-25,4,34.86,Alipay
O008205,U08651,P0127,2025-05-30,2,83.01,Alipay
O008206,U07424,P0178,2025-01-16,1,40.5,CreditCard
O008207,U07885,P0111,2025-06-14,2,10.22,Wechat
O008208,U00930,P0060,2025-03-23,1,93.98,CreditCard
O008209,U08683,P0086,2025-01-28,2,32.26,Wechat
O008210,U07194,P0104,2025-05-20,1,65.24,CreditCard
O008211,U09755,P0200,2025-06-22,1,49.69,Alipay
O008212,U01762,P0028,2025-04-06,1,34.2,CreditCard
O008213,U02601,P0174,2025-02-26,1,36.39,Alipay
O008214,U01164,P0124,2025-04-16,2,59.95,CreditCard
O008215,U09723,P0145,2025-06-14,1,56.65,Wechat
O008216,U02803,P0087,2025-04-29,4,64.2,Wechat
O008217,U00333,P0028,2025-04-23,1,58.88,Wechat
O008218,U06032,P0187,2025-02-07,1,60.46,CreditCard
O008219,U03122,P0099,2025-06-14,4,61.35,Alipay
O008220,U09167,P0197,2025-01-19,1,10.55,Alipay
O008221,U00911,P0116,2025-03-31,2,29.97,Alipay
O008222,U00681,P0047,2025-02-22,3,5.71,CreditCard
O008223,U01251,P0097,2025-03-04,1,39.21,Wechat
O008224,U00330,P0162,2025-06-25,3,53.24,Wechat
O008225,U06675,P0080,2025-03-15,1,30.89,Alipay
O008226,U07904,P0160,2025-01-28,4,58.06,Wechat
O008227,U04735,P0169,2025-05-25,4,62.53,Wechat
O008228,U03463,P0015,2025-06-18,1,20.68,Alipay
O008229,U08694,P0084,2025-05-07,4,74.89,Wechat
O008230,U03640,P0146,2025-04-10,3,90.3,Wechat
O008231,U04361,P0152,2025-05-15,1,26.72,Wechat
O008232,U07473,P0024,2025-01-19,1,34.7,Wechat
O008233,U04071,P0009,2025-02-18,2,29.78,CreditCard
O008234,U07536,P0008,2025-05-05,1,25.38,Wechat
O008235,U06752,P0068,2025-05-16,3,34.44,Alipay
O008236,U09043,P0015,2025-06-01,4,41.11,Alipay
O008237,U03836,P0179,2025-05-02,4,72.44,Alipay
O008238,U01730,P0164,2025-02-25,2,25.88,Alipay
O008239,U07331,P0037,2025-05-27,4,46.79,Alipay
O008240,U08034,P0044,2025-06-06,3,35.94,Alipay
O008241,U01382,P0013,2025-04-16,4,46.59,Wechat
O008242,U09983,P0103,2025-01-05,1,20.19,CreditCard
O008243,U04786,P0121,2025-04-24,3,39.73,Wechat
O008244,U07569,P0153,2025-01-01,2,61.78,Wechat
O008245,U03530,P0132,2025-01-17,3,127.92,Wechat
O008246,U06525,P0162,2025-04-05,1,34.48,Alipay
O008247,U00143,P0140,2025-01-19,3,52.6,Alipay
O008248,U08629,P0001,2025-01-25,2,49.19,Alipay
O008249,U00672,P0117,2025-03-04,4,74.68,Wechat
O008250,U00339,P0016,2025-05-08,4,104.42,Wechat
O008251,U02302,P0039,2025-01-02,1,20.48,Wechat
O008252,U06485,P0044,2025-01-30,2,99.23,CreditCard
O008253,U00686,P0158,2025-02-25,3,37.86,Alipay
O008254,U00586,P0191,2025-01-25,1,36.87,Wechat
O008255,U08947,P0195,2025-01-20,4,51.36,Wechat
O008256,U03211,P0145,2025-04-07,2,95.01,Alipay
O008257,U00086,P0029,2025-05-31,4,33.47,Alipay
O008258,U08490,P0112,2025-04-29,1,119.08,Alipay
O008259,U01801,P0011,2025-01-17,2,56.33,Alipay
O008260,U01301,P0079,2025-06-07,1,40.24,Wechat
O008261,U02941,P0059,2025-04-19,2,42.51,CreditCard
O008262,U02488,P0191,2025-02-08,2,42.92,Alipay
O008263,U06245,P0146,2025-01-29,4,75.77,Alipay
O008264,U05397,P0152,2025-02-04,1,37.17,CreditCard
O008265,U01992,P0099,2025-06-11,1,69.48,Alipay
O008266,U01779,P0038,2025-04-25,3,34.86,Wechat
O008267,U02555,P0006,2025-05-05,1,29.67,Alipay
O008268,U09750,P0078,2025-03-06,2,47.13,Alipay
O008269,U00591,P0084,2025-03-22,2,98.4,Wechat
O008270,U02568,P0071,2025-06-30,1,60.32,CreditCard
O008271,U02326,P0133,2025-01-22,4,83.85,Alipay
O008272,U08600,P0163,2025-03-09,4,17.43,Wechat
O008273,U07645,P0179,2025-03-26,2,110.7,Alipay
O008274,U00033,P0085,2025-06-08,1,36.73,Wechat
O008275,U04127,P0037,2025-03-17,1,60.73,CreditCard
O008276,U03527,P0108,2025-02-05,3,63.24,Wechat
O008277,U03722,P0046,2025-04-06,4,17.53,Wechat
O008278,U05249,P0119,2025-06-18,4,20.83,Alipay
O008279,U08155,P0114,2025-05-09,2,61.55,Wechat
O008280,U02518,P0050,2025-06-25,1,70.48,Wechat
O008281,U06564,P0005,2025-02-09,2,38.35,Wechat
O008282,U02135,P0053,2025-06-26,4,51.45,Wechat
O008283,U08586,P0028,2025-03-02,1,39.87,Alipay
O008284,U07574,P0109,2025-04-26,2,35.07,Alipay
O008285,U02740,P0133,2025-03-20,1,17.32,Wechat
O008286,U08015,P0191,2025-05-11,1,25.25,CreditCard
O008287,U03200,P0128,2025-01-03,2,80.56,CreditCard
O008288,U04904,P0012,2025-01-16,1,47.96,CreditCard
O008289,U00513,P0059,2025-04-21,3,66.53,CreditCard
O008290,U06839,P0099,2025-05-29,4,28.58,Alipay
O008291,U07160,P0194,2025-04-25,2,21.62,Wechat
O008292,U00519,P0097,2025-05-26,1,4.29,CreditCard
O008293,U09973,P0182,2025-02-10,4,59.57,Alipay
O008294,U09994,P0080,2025-06-16,4,13.66,CreditCard
O008295,U00681,P0164,2025-01-18,3,29.56,Alipay
O008296,U06800,P0032,2025-05-07,3,49.0,Alipay
O008297,U04212,P0084,2025-06-02,3,62.7,Alipay
O008298,U04337,P0129,2025-06-13,4,75.19,CreditCard
O008299,U05639,P0105,2025-03-19,4,43.3,Alipay
O008300,U01934,P0184,2025-04-29,3,52.53,Wechat
O008301,U07377,P0163,2025-06-26,3,45.83,Wechat
O008302,U04173,P0051,2025-03-30,3,21.37,Wechat
O008303,U09536,P0129,2025-04-30,1,107.67,Wechat
O008304,U08539,P0045,2025-06-12,4,30.01,Alipay
O008305,U02844,P0038,2025-02-25,1,15.59,Alipay
O008306,U05250,P0110,2025-04-07,2,39.36,Alipay
O008307,U04744,P0162,2025-05-17,4,9.36,Wechat
O008308,U09733,P0079,2025-05-08,3,31.05,Alipay
O008309,U05003,P0177,2025-04-20,4,17.11,Alipay
O008310,U00961,P0071,2025-06-10,4,45.27,Wechat
O008311,U00458,P0185,2025-01-08,2,18.37,Wechat
O008312,U04920,P0026,2025-06-14,4,22.17,Wechat
O008313,U05348,P0107,2025-04-09,4,33.49,CreditCard
O008314,U03298,P0092,2025-03-17,1,22.81,CreditCard
O008315,U03524,P0045,2025-05-22,2,39.73,Wechat
O008316,U05455,P0079,2025-03-05,3,22.16,CreditCard
O008317,U05720,P0056,2025-03-04,3,51.27,Alipay
O008318,U02653,P0132,2025-04-17,2,25.7,Wechat
O008319,U06806,P0154,2025-05-15,4,44.28,Alipay
O008320,U06039,P0172,2025-05-04,3,48.7,Alipay
O008321,U02438,P0163,2025-06-04,3,85.29,CreditCard
O008322,U08965,P0057,2025-01-02,1,43.05,Wechat
O008323,U03814,P0052,2025-01-29,4,25.08,CreditCard
O008324,U06500,P0164,2025-04-30,4,92.32,Wechat
O008325,U05988,P0020,2025-06-06,4,72.78,CreditCard
O008326,U00132,P0124,2025-04-27,3,15.43,Wechat
O008327,U01888,P0023,2025-03-21,2,37.89,Wechat
O008328,U08657,P0192,2025-04-02,1,42.29,Wechat
O008329,U02520,P0098,2025-06-12,1,31.47,Wechat
O008330,U03988,P0091,2025-01-18,3,21.75,CreditCard
O008331,U08992,P0042,2025-03-11,1,78.9,Wechat
O008332,U08936,P0092,2025-01-29,4,56.69,Alipay
O008333,U00640,P0087,2025-04-14,3,55.91,CreditCard
O008334,U03310,P0097,2025-01-17,2,123.52,CreditCard
O008335,U05969,P0164,2025-04-25,3,66.21,Wechat
O008336,U09921,P0113,2025-04-05,1,36.12,Wechat
O008337,U01055,P0095,2025-01-31,4,36.6,Wechat
O008338,U09121,P0155,2025-06-17,4,72.29,Wechat
O008339,U09475,P0008,2025-01-16,4,34.13,Alipay
O008340,U00248,P0057,2025-03-17,2,35.4,Wechat
O008341,U07998,P0118,2025-02-05,3,12.86,Wechat
O008342,U00232,P0193,2025-02-05,4,28.35,CreditCard
O008343,U06505,P0086,2025-04-07,1,47.14,CreditCard
O008344,U07315,P0038,2025-03-16,1,31.57,CreditCard
O008345,U03092,P0161,2025-04-16,1,19.19,CreditCard
O008346,U08621,P0163,2025-01-03,2,37.59,Wechat
O008347,U02703,P0051,2025-04-08,2,20.31,Alipay
O008348,U03709,P0107,2025-04-24,1,100.03,CreditCard
O008349,U01438,P0026,2025-06-14,3,25.67,Alipay
O008350,U01007,P0021,2025-03-05,3,40.54,Alipay
O008351,U09777,P0059,2025-03-28,3,37.19,CreditCard
O008352,U04528,P0021,2025-05-02,3,69.3,Wechat
O008353,U07076,P0048,2025-03-10,3,6.5,CreditCard
O008354,U09699,P0035,2025-03-16,1,37.1,Wechat
O008355,U04216,P0097,2025-01-08,4,45.87,CreditCard
O008356,U04609,P0029,2025-04-08,1,46.07,Wechat
O008357,U03306,P0188,2025-05-10,3,31.0,CreditCard
O008358,U01037,P0191,2025-05-10,4,58.14,Alipay
O008359,U02202,P0077,2025-05-08,4,29.61,CreditCard
O008360,U09750,P0186,2025-05-19,3,67.47,Alipay
O008361,U05829,P0014,2025-03-21,4,65.34,CreditCard
O008362,U07776,P0169,2025-03-14,2,32.85,Alipay
O008363,U09568,P0143,2025-03-05,2,31.09,Alipay
O008364,U02189,P0087,2025-05-06,2,18.31,CreditCard
O008365,U02654,P0124,2025-05-31,2,102.65,CreditCard
O008366,U09948,P0086,2025-03-20,4,56.68,Alipay
O008367,U09661,P0143,2025-05-25,2,40.88,CreditCard
O008368,U04715,P0048,2025-02-15,4,43.88,Alipay
O008369,U04835,P0178,2025-03-30,3,11.77,Wechat
O008370,U02481,P0072,2025-06-16,1,31.86,Wechat
O008371,U01848,P0003,2025-01-06,4,96.43,Alipay
O008372,U06545,P0152,2025-06-12,3,50.74,Wechat
O008373,U07754,P0195,2025-01-29,1,42.52,Alipay
O008374,U04584,P0083,2025-05-15,1,81.1,Alipay
O008375,U00514,P0145,2025-02-23,4,29.71,CreditCard
O008376,U08953,P0113,2025-03-30,4,7.33,Alipay
O008377,U07064,P0033,2025-04-09,2,10.27,CreditCard
O008378,U03882,P0056,2025-02-15,3,119.19,CreditCard
O008379,U00138,P0062,2025-03-28,1,45.37,Wechat
O008380,U02095,P0161,2025-06-21,4,31.08,CreditCard
O008381,U05755,P0189,2025-03-30,1,62.07,Wechat
O008382,U03004,P0086,2025-06-02,2,3.69,CreditCard
O008383,U03378,P0103,2025-04-05,1,64.38,Alipay
O008384,U03575,P0172,2025-05-05,1,4.06,Wechat
O008385,U02591,P0092,2025-02-14,4,45.97,Alipay
O008386,U08020,P0136,2025-04-03,4,58.14,Wechat
O008387,U01557,P0057,2025-02-01,1,50.26,CreditCard
O008388,U07290,P0017,2025-01-30,2,25.79,Alipay
O008389,U03894,P0126,2025-02-01,2,72.18,CreditCard
O008390,U09129,P0094,2025-02-22,3,7.66,Wechat
O008391,U04817,P0037,2025-04-16,1,29.44,CreditCard
O008392,U02038,P0046,2025-06-11,4,17.15,Alipay
O008393,U07025,P0087,2025-01-23,4,44.72,CreditCard
