user_id,gender,age,city,register_date,user_level,source_channel
U01581,M,53,Guangzhou,2025-04-19,None,XHS
U01582,M,51,Hangzhou,2025-01-28,Gold,Wechat
U01583,M,36,Nanjing,2025-02-07,Gold,Wechat
U01584,M,26,Shenzhen,2025-01-15,Silver,Douyin
U01585,F,51,Nanjing,2025-02-11,None,Google
U01586,M,35,Chengdu,2025-03-06,None,Wechat
U01587,F,23,Beijing,2025-01-16,Silver,Douyin
U01588,M,48,Shenzhen,2025-05-19,None,Wechat
U01589,M,35,Guangzhou,2025-04-26,None,XHS
U01590,M,26,Nanjing,2025-06-22,Silver,XHS
U01591,F,26,Beijing,2025-06-15,None,Douyin
U01592,F,34,Nanjing,2025-05-11,None,Douyin
U01593,M,22,Hangzhou,2025-06-20,None,Wechat
U01594,F,35,Chengdu,2025-04-10,Gold,Google
U01595,F,21,Guangzhou,2025-06-25,Platinum,Wechat
U01596,M,48,Nanjing,2025-01-14,None,Wechat
U01597,M,26,Guangzhou,2025-03-06,None,Douyin
U01598,M,54,Nanjing,2025-04-24,None,Organic
U01599,F,30,Chengdu,2025-06-30,Silver,Douyin
U01600,M,26,Chengdu,2025-05-31,Silver,XHS
U01601,F,40,Hangzhou,2025-02-19,Silver,Google
U01602,M,38,Beijing,2025-02-15,Gold,XHS
U01603,M,22,Hangzhou,2025-02-14,Silver,Wechat
U01604,F,37,Shenzhen,2025-01-11,None,Douyin
U01605,F,19,Beijing,2025-05-23,Platinum,XHS
U01606,F,45,Shanghai,2025-02-11,None,Wechat
U01607,F,52,Nanjing,2025-03-26,None,Wechat
U01608,M,22,Beijing,2025-02-09,None,XHS
U01609,M,36,Chengdu,2025-03-24,Silver,Organic
U01610,F,41,Hangzhou,2025-06-10,Gold,Google
U01611,F,52,Shanghai,2025-05-27,Gold,Douyin
U01612,M,53,Beijing,2025-03-23,None,XHS
U01613,M,42,Chengdu,2025-05-14,Gold,Douyin
U01614,M,25,Hangzhou,2025-05-10,None,Wechat
U01615,F,36,Shanghai,2025-05-20,Gold,XHS
U01616,M,30,Beijing,2025-03-31,Gold,Google
U01617,F,53,Shenzhen,2025-06-19,None,Wechat
U01618,F,40,Beijing,2025-04-03,Gold,XHS
U01619,F,34,Guangzhou,2025-06-08,Silver,Douyin
U01620,M,51,Shanghai,2025-06-16,None,Douyin
U01621,F,31,Hangzhou,2025-06-21,None,Douyin
U01622,M,47,Shanghai,2025-03-03,Gold,Organic
U01623,F,49,Hangzhou,2025-06-24,Silver,Google
U01624,F,18,Shenzhen,2025-01-30,Silver,Douyin
U01625,F,21,Shanghai,2025-05-19,Silver,Wechat
U01626,F,24,Guangzhou,2025-05-13,Silver,XHS
U01627,F,24,Hangzhou,2025-05-11,None,Douyin
U01628,F,28,Nanjing,2025-01-12,Silver,Wechat
U01629,F,53,Guangzhou,2025-02-19,Silver,XHS
U01630,M,34,Beijing,2025-01-22,None,Google
U01631,M,49,Nanjing,2025-05-18,Gold,Organic
U01632,M,52,Nanjing,2025-01-17,Gold,Wechat
U01633,M,48,Chengdu,2025-06-11,None,XHS
U01634,F,40,Chengdu,2025-06-25,Silver,XHS
U01635,M,32,Guangzhou,2025-01-27,None,XHS
U01636,F,53,Nanjing,2025-06-29,None,Wechat
U01637,M,30,Shanghai,2025-01-19,None,Google
U01638,F,49,Shanghai,2025-04-28,Silver,Organic
U01639,M,30,Shanghai,2025-01-23,Platinum,XHS
U01640,F,31,Guangzhou,2025-02-15,None,Wechat
U01641,M,24,Shenzhen,2025-01-19,Gold,Wechat
U01642,F,42,Hangzhou,2025-04-15,None,Organic
U01643,F,19,Hangzhou,2025-06-11,None,Wechat
U01644,M,47,Hangzhou,2025-03-22,None,XHS
U01645,M,39,Guangzhou,2025-06-22,None,Google
U01646,M,34,Chengdu,2025-01-02,None,Douyin
U01647,M,21,Nanjing,2025-05-30,Silver,XHS
U01648,F,23,Guangzhou,2025-01-19,None,Google
U01649,F,22,Chengdu,2025-01-28,Gold,XHS
U01650,F,54,Guangzhou,2025-06-25,None,XHS
U01651,F,19,Chengdu,2025-01-23,None,Organic
U01652,F,39,Hangzhou,2025-04-23,Silver,Douyin
U01653,M,50,Hangzhou,2025-06-19,Silver,Organic
U01654,M,50,Beijing,2025-02-10,Silver,XHS
U01655,F,35,Nanjing,2025-04-11,None,Wechat
U01656,F,50,Nanjing,2025-02-06,Silver,Douyin
U01657,F,53,Shanghai,2025-06-15,Gold,Douyin
U01658,M,51,Shanghai,2025-05-22,None,Douyin
U01659,M,30,Guangzhou,2025-01-11,None,XHS
U01660,F,54,Guangzhou,2025-06-02,Silver,Google
U01661,M,34,Shenzhen,2025-05-21,Gold,Organic
U01662,F,47,Beijing,2025-02-23,Silver,XHS
U01663,M,20,Beijing,2025-04-16,Gold,XHS
U01664,M,24,Guangzhou,2025-02-17,Silver,Douyin
U01665,M,18,Shanghai,2025-03-06,Gold,XHS
U01666,M,46,Chengdu,2025-02-16,Silver,XHS
U01667,F,29,Nanjing,2025-05-21,Platinum,Douyin
U01668,M,23,Shenzhen,2025-05-21,None,Google
U01669,M,25,Shenzhen,2025-06-21,None,Douyin
U01670,M,41,Nanjing,2025-01-26,Silver,Douyin
U01671,F,39,Shenzhen,2025-05-29,Silver,Douyin
U01672,M,52,Nanjing,2025-04-02,None,XHS
U01673,M,28,Shanghai,2025-06-17,Gold,XHS
U01674,M,51,Beijing,2025-03-14,Gold,XHS
U01675,F,35,Hangzhou,2025-03-23,None,Douyin
U01676,F,31,Nanjing,2025-03-26,Silver,Google
U01677,M,39,Guangzhou,2025-05-30,Silver,Douyin
U01678,F,51,Chengdu,2025-05-26,Gold,Douyin
U01679,F,38,Beijing,2025-03-22,Silver,Douyin
U01680,F,18,Beijing,2025-01-02,None,Organic
U01681,F,43,Shenzhen,2025-02-26,Silver,Google
U01682,M,27,Nanjing,2025-04-03,Silver,Douyin
U01683,F,40,Hangzhou,2025-03-26,Platinum,Wechat
U01684,F,32,Chengdu,2025-04-25,Gold,Organic
U01685,F,31,Guangzhou,2025-03-20,Silver,Douyin
U01686,M,36,Nanjing,2025-01-28,Silver,Douyin
U01687,M,34,Chengdu,2025-06-05,Silver,Google
U01688,M,49,Guangzhou,2025-03-13,None,Wechat
U01689,F,23,Nanjing,2025-02-20,Silver,Douyin
U01690,M,50,Nanjing,2025-06-10,None,Douyin
U01691,M,24,Chengdu,2025-01-20,None,Organic
U01692,M,50,Chengdu,2025-05-10,None,Douyin
U01693,F,44,Chengdu,2025-05-29,Gold,Douyin
U01694,M,50,Shanghai,2025-06-01,Silver,Wechat
U01695,F,33,Guangzhou,2025-05-22,Silver,XHS
U01696,F,32,Nanjing,2025-05-19,Silver,Wechat
U01697,F,50,Hangzhou,2025-02-08,Gold,Organic
U01698,F,20,Beijing,2025-02-27,Gold,Wechat
U01699,M,24,Hangzhou,2025-04-29,Gold,Wechat
U01700,M,49,Nanjing,2025-04-04,Gold,Wechat
U01701,M,43,Chengdu,2025-03-03,Silver,Google
U01702,M,34,Hangzhou,2025-05-12,None,Organic
U01703,M,29,Guangzhou,2025-02-10,Silver,Wechat
U01704,M,32,Nanjing,2025-05-25,Silver,Wechat
U01705,F,19,Shanghai,2025-05-04,None,Wechat
U01706,F,30,Beijing,2025-02-26,None,Wechat
U01707,F,39,Shenzhen,2025-01-17,None,Wechat
U01708,M,28,Nanjing,2025-03-01,None,Wechat
U01709,F,41,Hangzhou,2025-02-22,None,Douyin
U01710,F,34,Shanghai,2025-05-01,None,Google
U01711,F,49,Shanghai,2025-01-11,None,Douyin
U01712,F,26,Chengdu,2025-06-30,None,Douyin
U01713,M,47,Hangzhou,2025-03-09,None,Wechat
U01714,F,38,Shenzhen,2025-06-17,None,Douyin
U01715,M,27,Guangzhou,2025-05-31,Silver,Douyin
U01716,F,37,Beijing,2025-03-06,Gold,XHS
U01717,F,26,Shenzhen,2025-05-13,Gold,Douyin
U01718,F,21,Chengdu,2025-03-30,Platinum,Wechat
U01719,M,26,Guangzhou,2025-05-04,None,XHS
U01720,F,45,Beijing,2025-02-05,None,Wechat
U01721,M,43,Guangzhou,2025-02-28,None,XHS
U01722,F,45,Beijing,2025-06-14,Silver,Google
U01723,M,20,Beijing,2025-02-08,None,Organic
U01724,M,34,Nanjing,2025-04-03,None,XHS
U01725,F,20,Chengdu,2025-02-28,None,Google
U01726,M,52,Hangzhou,2025-03-26,Platinum,Google
U01727,F,24,Hangzhou,2025-06-22,None,Wechat
U01728,M,41,Nanjing,2025-02-23,Gold,XHS
U01729,M,42,Beijing,2025-04-16,None,Wechat
U01730,M,25,Guangzhou,2025-01-12,Silver,XHS
U01731,M,33,Beijing,2025-06-01,None,Wechat
U01732,M,31,Guangzhou,2025-06-11,Silver,Douyin
U01733,M,24,Beijing,2025-02-07,None,Douyin
U01734,M,37,Guangzhou,2025-03-08,None,Organic
U01735,M,43,Nanjing,2025-04-14,Platinum,XHS
U01736,F,47,Shanghai,2025-06-19,None,Organic
U01737,F,50,Guangzhou,2025-02-25,Silver,Douyin
U01738,F,51,Beijing,2025-05-01,Silver,Wechat
U01739,F,53,Guangzhou,2025-02-26,None,Douyin
U01740,M,40,Guangzhou,2025-02-06,None,Wechat
U01741,F,19,Beijing,2025-06-18,None,Wechat
U01742,F,20,Hangzhou,2025-06-25,None,Wechat
U01743,M,53,Beijing,2025-06-02,None,XHS
U01744,F,23,Beijing,2025-04-07,None,Douyin
U01745,M,35,Beijing,2025-01-28,None,Google
U01746,F,47,Chengdu,2025-05-14,None,Douyin
U01747,M,49,Beijing,2025-02-08,Gold,XHS
U01748,M,44,Chengdu,2025-05-02,Gold,Douyin
U01749,M,24,Shanghai,2025-05-17,Gold,Douyin
U01750,M,20,Guangzhou,2025-05-04,None,Wechat
U01751,M,54,Chengdu,2025-05-19,None,Douyin
U01752,F,23,Guangzhou,2025-06-23,None,Douyin
U01753,F,38,Chengdu,2025-04-18,Gold,Wechat
U01754,F,41,Beijing,2025-01-12,Silver,XHS
U01755,F,31,Shenzhen,2025-05-04,Silver,Douyin
U01756,M,51,Hangzhou,2025-05-31,None,Wechat
U01757,F,34,Hangzhou,2025-02-04,Silver,Google
U01758,M,18,Shenzhen,2025-03-01,Silver,Wechat
U01759,F,30,Shenzhen,2025-06-03,Silver,Wechat
U01760,M,21,Nanjing,2025-02-18,Silver,Douyin
U01761,M,29,Guangzhou,2025-01-02,Silver,Wechat
U01762,F,25,Nanjing,2025-01-02,None,XHS
U01763,F,29,Hangzhou,2025-02-22,None,Wechat
U01764,M,28,Beijing,2025-04-03,None,Wechat
U01765,F,38,Shenzhen,2025-04-20,Gold,Douyin
U01766,F,46,Guangzhou,2025-05-18,None,Wechat
U01767,F,38,Nanjing,2025-04-04,Gold,Douyin
U01768,M,47,Hangzhou,2025-04-12,Gold,Organic
U01769,F,24,Beijing,2025-05-22,None,Wechat
U01770,F,39,Shenzhen,2025-04-05,None,Organic
U01771,F,23,Chengdu,2025-03-20,Silver,Wechat
U01772,F,41,Nanjing,2025-06-30,None,Wechat
U01773,M,38,Nanjing,2025-02-05,Silver,Wechat
U01774,F,41,Chengdu,2025-02-28,None,Google
U01775,M,45,Shanghai,2025-06-29,None,Google
U01776,F,44,Chengdu,2025-02-24,None,Google
U01777,M,49,Beijing,2025-03-28,Platinum,XHS
U01778,M,40,Chengdu,2025-04-10,None,Douyin
U01779,M,40,Hangzhou,2025-01-24,None,Douyin
U01780,F,50,Shanghai,2025-06-03,Gold,Douyin
U01781,F,50,Beijing,2025-01-17,None,Wechat
U01782,M,35,Guangzhou,2025-04-05,None,XHS
U01783,F,47,Hangzhou,2025-01-10,None,Douyin
U01784,F,28,Nanjing,2025-06-07,Gold,Wechat
U01785,M,50,Chengdu,2025-06-02,Silver,Wechat
U01786,F,21,Hangzhou,2025-02-14,Gold,Wechat
U01787,M,47,Chengdu,2025-01-03,None,Google
U01788,F,33,Beijing,2025-06-18,None,Organic
U01789,M,25,Guangzhou,2025-01-09,None,Wechat
U01790,M,43,Shenzhen,2025-02-13,Silver,Douyin
U01791,M,46,Beijing,2025-03-03,None,Wechat
U01792,F,29,Chengdu,2025-01-23,Gold,Wechat
U01793,F,35,Nanjing,2025-04-13,None,Wechat
U01794,F,19,Guangzhou,2025-04-12,None,XHS
U01795,M,43,Nanjing,2025-02-21,Silver,Douyin
U01796,M,26,Shanghai,2025-06-30,None,Organic
U01797,F,22,Nanjing,2025-05-21,None,Wechat
U01798,F,32,Shenzhen,2025-05-24,None,Organic
U01799,M,45,Guangzhou,2025-03-12,Silver,XHS
U01800,F,53,Hangzhou,2025-02-19,Silver,XHS
U01801,M,28,Shenzhen,2025-05-28,Silver,Organic
U01802,F,40,Guangzhou,2025-02-14,None,XHS
U01803,M,44,Guangzhou,2025-01-28,Gold,Douyin
U01804,F,33,Shanghai,2025-03-17,None,Organic
U01805,F,33,Guangzhou,2025-05-12,Gold,XHS
U01806,F,29,Nanjing,2025-05-28,None,XHS
U01807,F,50,Guangzhou,2025-04-24,None,Wechat
U01808,M,45,Chengdu,2025-05-04,Gold,Douyin
U01809,F,51,Nanjing,2025-03-28,Silver,Organic
U01810,M,31,Hangzhou,2025-04-28,None,XHS
U01811,F,50,Shanghai,2025-01-30,None,Wechat
U01812,M,54,Nanjing,2025-04-08,Gold,Douyin
U01813,M,32,Chengdu,2025-06-29,Silver,Douyin
U01814,F,36,Shenzhen,2025-03-22,None,Douyin
U01815,M,21,Nanjing,2025-05-13,Gold,Douyin
U01816,M,53,Shenzhen,2025-03-09,Platinum,XHS
U01817,F,53,Nanjing,2025-01-24,Silver,Wechat
U01818,M,35,Guangzhou,2025-03-29,Silver,Wechat
U01819,F,51,Shenzhen,2025-02-15,Silver,XHS
U01820,M,32,Guangzhou,2025-04-01,None,Organic
U01821,M,22,Nanjing,2025-03-10,None,XHS
U01822,M,49,Hangzhou,2025-06-24,None,XHS
U01823,M,44,Nanjing,2025-02-21,Gold,Wechat
U01824,F,43,Beijing,2025-03-03,Silver,Wechat
U01825,M,39,Chengdu,2025-02-28,None,Douyin
U01826,F,21,Beijing,2025-03-05,Silver,Douyin
U01827,M,41,Shanghai,2025-01-28,None,Google
U01828,F,48,Guangzhou,2025-06-23,Silver,XHS
U01829,M,51,Chengdu,2025-01-02,Gold,XHS
U01830,F,43,Guangzhou,2025-05-04,Silver,Google
U01831,F,32,Guangzhou,2025-03-22,None,Organic
U01832,F,47,Beijing,2025-03-12,None,Organic
U01833,F,39,Hangzhou,2025-05-11,Silver,Organic
U01834,M,29,Shanghai,2025-02-26,Silver,XHS
U01835,F,48,Hangzhou,2025-05-15,Gold,Douyin
U01836,M,37,Guangzhou,2025-05-19,None,Organic
U01837,F,54,Chengdu,2025-03-30,None,Wechat
U01838,M,54,Hangzhou,2025-06-25,Gold,XHS
U01839,F,35,Shenzhen,2025-01-31,None,Wechat
U01840,M,37,Shanghai,2025-06-26,Silver,XHS
U01841,M,24,Hangzhou,2025-06-22,None,Douyin
U01842,M,51,Shenzhen,2025-05-29,Gold,Douyin
U01843,F,49,Beijing,2025-04-03,None,Douyin
U01844,F,22,Beijing,2025-05-21,None,Douyin
U01845,F,44,Guangzhou,2025-03-10,Platinum,Douyin
U01846,F,25,Beijing,2025-03-29,None,Organic
U01847,F,31,Beijing,2025-05-08,None,Douyin
U01848,F,26,Shenzhen,2025-04-18,None,Douyin
U01849,F,48,Hangzhou,2025-04-13,None,Organic
U01850,M,36,Guangzhou,2025-02-16,Silver,Douyin
U01851,M,31,Chengdu,2025-06-25,Silver,Wechat
U01852,F,53,Chengdu,2025-01-26,None,XHS
U01853,F,23,Chengdu,2025-03-02,Gold,Google
U01854,M,44,Beijing,2025-04-08,Silver,Organic
U01855,F,40,Chengdu,2025-02-08,None,Wechat
U01856,M,42,Hangzhou,2025-01-03,Platinum,Douyin
U01857,M,35,Chengdu,2025-05-08,None,Organic
U01858,F,36,Chengdu,2025-06-11,None,Organic
U01859,F,20,Shenzhen,2025-05-05,Gold,XHS
U01860,M,20,Hangzhou,2025-05-24,Silver,XHS
U01861,M,37,Shanghai,2025-01-26,None,Douyin
U01862,F,38,Hangzhou,2025-02-25,None,Wechat
U01863,M,23,Hangzhou,2025-06-11,None,Wechat
U01864,F,40,Shenzhen,2025-03-27,Silver,Wechat
U01865,F,36,Shenzhen,2025-04-03,Gold,Douyin
U01866,F,37,Shanghai,2025-01-06,Silver,Douyin
U01867,M,19,Guangzhou,2025-03-31,None,Wechat
U01868,M,34,Chengdu,2025-05-28,None,Organic
U01869,F,24,Shenzhen,2025-03-14,Silver,XHS
U01870,F,21,Chengdu,2025-06-22,Platinum,Organic
U01871,M,29,Hangzhou,2025-04-25,Gold,Douyin
U01872,F,21,Hangzhou,2025-06-07,Silver,Wechat
U01873,M,35,Chengdu,2025-06-11,None,Wechat
U01874,F,35,Hangzhou,2025-02-12,None,Google
U01875,F,52,Chengdu,2025-06-11,None,Organic
U01876,M,49,Beijing,2025-01-19,None,Google
U01877,M,41,Shenzhen,2025-03-29,None,Wechat
U01878,F,44,Nanjing,2025-03-23,None,Google
U01879,F,18,Shenzhen,2025-03-10,None,Google
U01880,F,27,Nanjing,2025-04-24,None,Douyin
U01881,F,39,Hangzhou,2025-05-31,None,Organic
U01882,M,44,Chengdu,2025-02-12,Silver,Wechat
U01883,M,46,Nanjing,2025-01-06,None,XHS
U01884,F,48,Nanjing,2025-03-02,Silver,XHS
U01885,M,35,Beijing,2025-06-29,None,Douyin
U01886,F,26,Shanghai,2025-02-12,Gold,Douyin
U01887,M,52,Hangzhou,2025-01-25,Silver,Wechat
U01888,M,47,Shanghai,2025-05-21,Gold,Organic
U01889,M,42,Shanghai,2025-04-12,Gold,Douyin
U01890,M,31,Shanghai,2025-03-09,Silver,Douyin
U01891,F,37,Shenzhen,2025-06-17,None,Douyin
U01892,M,32,Nanjing,2025-02-28,None,XHS
U01893,F,48,Nanjing,2025-03-14,None,XHS
U01894,M,29,Guangzhou,2025-02-02,Silver,Google
U01895,M,32,Shanghai,2025-02-13,Silver,Organic
U01896,F,21,Chengdu,2025-06-19,None,Douyin
U01897,F,51,Hangzhou,2025-03-25,None,Wechat
U01898,F,51,Guangzhou,2025-05-19,Gold,Douyin
U01899,M,54,Nanjing,2025-04-24,None,Douyin
U01900,M,39,Guangzhou,2025-05-19,Silver,Douyin
U01901,F,29,Nanjing,2025-06-02,None,Douyin
U01902,F,30,Guangzhou,2025-06-12,Silver,Douyin
U01903,F,41,Shenzhen,2025-06-13,None,Douyin
U01904,M,22,Chengdu,2025-05-04,Silver,Douyin
U01905,F,30,Shenzhen,2025-01-23,None,XHS
U01906,F,21,Shenzhen,2025-04-04,Gold,XHS
U01907,F,21,Shanghai,2025-02-09,None,Douyin
U01908,M,52,Shenzhen,2025-01-01,None,Wechat
U01909,F,30,Guangzhou,2025-03-15,Gold,Google
U01910,F,44,Chengdu,2025-01-03,Silver,Douyin
U01911,F,52,Shanghai,2025-05-03,Silver,Organic
U01912,F,30,Guangzhou,2025-04-21,None,XHS
U01913,M,43,Guangzhou,2025-03-01,None,Douyin
U01914,M,20,Hangzhou,2025-04-06,None,XHS
U01915,F,41,Hangzhou,2025-05-24,Gold,Organic
U01916,M,30,Nanjing,2025-03-05,None,Wechat
U01917,F,29,Chengdu,2025-06-15,Silver,XHS
U01918,M,33,Shenzhen,2025-04-07,Silver,Douyin
U01919,F,22,Nanjing,2025-01-21,Silver,Wechat
U01920,F,27,Shenzhen,2025-03-03,Silver,Wechat
U01921,F,25,Hangzhou,2025-06-16,None,XHS
U01922,M,19,Beijing,2025-02-18,Gold,Douyin
U01923,F,37,Shanghai,2025-02-04,None,Douyin
U01924,F,42,Guangzhou,2025-06-13,Silver,Douyin
U01925,F,28,Nanjing,2025-04-26,None,XHS
U01926,F,23,Beijing,2025-06-09,None,Organic
U01927,M,37,Beijing,2025-03-24,None,Wechat
U01928,M,46,Beijing,2025-01-13,None,Google
U01929,F,50,Shenzhen,2025-01-27,None,Wechat
U01930,F,35,Nanjing,2025-02-02,Silver,Douyin
U01931,M,47,Shanghai,2025-01-03,None,Douyin
U01932,M,32,Hangzhou,2025-02-08,None,Wechat
U01933,F,35,Hangzhou,2025-02-25,None,Douyin
U01934,F,52,Shenzhen,2025-03-21,None,Wechat
U01935,M,30,Shenzhen,2025-04-29,None,Douyin
U01936,M,45,Shanghai,2025-01-21,Gold,Google
U01937,F,41,Shanghai,2025-03-10,Silver,XHS
U01938,F,44,Beijing,2025-05-20,None,XHS
U01939,F,22,Chengdu,2025-02-19,Gold,Wechat
U01940,M,32,Shanghai,2025-04-08,None,Wechat
U01941,F,36,Chengdu,2025-03-05,Silver,Douyin
U01942,M,21,Nanjing,2025-04-24,None,Google
U01943,M,46,Hangzhou,2025-01-09,Gold,Douyin
U01944,M,28,Hangzhou,2025-01-25,Silver,Google
U01945,F,48,Shenzhen,2025-04-10,None,Douyin
U01946,M,53,Nanjing,2025-02-10,Gold,Wechat
U01947,M,18,Shenzhen,2025-05-21,Silver,Wechat
U01948,F,45,Beijing,2025-05-04,Platinum,Organic
U01949,M,37,Chengdu,2025-04-03,None,XHS
U01950,M,35,Shanghai,2025-06-20,None,Wechat
U01951,F,27,Shenzhen,2025-03-02,None,XHS
U01952,M,48,Chengdu,2025-01-04,Silver,XHS
U01953,M,38,Hangzhou,2025-03-12,None,Organic
U01954,M,20,Shanghai,2025-03-04,None,XHS
U01955,F,38,Nanjing,2025-05-29,Silver,Wechat
U01956,M,43,Shenzhen,2025-06-02,None,Douyin
U01957,M,33,Beijing,2025-01-23,None,Wechat
U01958,M,48,Nanjing,2025-05-08,Platinum,Organic
U01959,F,38,Chengdu,2025-06-08,Gold,Wechat
U01960,M,43,Shanghai,2025-06-10,None,XHS
U01961,M,42,Nanjing,2025-04-02,Gold,Douyin
U01962,M,24,Beijing,2025-05-18,None,Douyin
U01963,M,38,Shenzhen,2025-05-05,Silver,Douyin
U01964,F,48,Chengdu,2025-05-23,Silver,Wechat
U01965,M,26,Shanghai,2025-04-23,None,Google
U01966,F,46,Shenzhen,2025-06-26,Silver,Organic
U01967,F,54,Shanghai,2025-02-04,None,Wechat
U01968,F,46,Guangzhou,2025-05-05,None,Douyin
U01969,F,48,Beijing,2025-03-17,Gold,XHS
U01970,M,26,Guangzhou,2025-05-26,None,Organic
U01971,F,30,Nanjing,2025-03-31,None,Wechat
U01972,F,45,Chengdu,2025-04-30,Silver,Wechat
U01973,M,22,Shanghai,2025-06-03,Gold,Wechat
U01974,M,44,Hangzhou,2025-05-16,Silver,XHS
U01975,F,26,Guangzhou,2025-03-17,Gold,Organic
U01976,F,27,Shanghai,2025-04-04,Silver,XHS
U01977,F,20,Nanjing,2025-06-13,Silver,XHS
U01978,M,19,Guangzhou,2025-02-17,None,Wechat
U01979,M,19,Shenzhen,2025-04-04,None,Wechat
U01980,F,41,Beijing,2025-01-17,None,Wechat
U01981,F,34,Chengdu,2025-05-15,None,Douyin
U01982,M,47,Guangzhou,2025-05-22,None,Google
U01983,F,28,Hangzhou,2025-03-14,None,Wechat
U01984,F,43,Shanghai,2025-06-14,None,Douyin
U01985,M,27,Shanghai,2025-01-25,Silver,Wechat
U01986,M,33,Chengdu,2025-02-03,None,Google
U01987,M,32,Shanghai,2025-01-09,None,Wechat
U01988,M,28,Shanghai,2025-05-05,Gold,XHS
U01989,F,21,Nanjing,2025-01-09,None,XHS
U01990,F,27,Shanghai,2025-05-06,None,Organic
U01991,M,40,Guangzhou,2025-04-04,Gold,XHS
U01992,M,29,Beijing,2025-01-19,None,Organic
U01993,F,54,Chengdu,2025-06-17,Gold,Douyin
U01994,F,24,Chengdu,2025-01-21,None,Wechat
U01995,M,53,Shenzhen,2025-06-13,None,Wechat
U01996,F,52,Chengdu,2025-05-23,None,Douyin
U01997,M,42,Chengdu,2025-04-05,Silver,Wechat
U01998,F,22,Guangzhou,2025-06-07,None,Douyin
U01999,M,54,Chengdu,2025-01-11,None,Douyin
U02000,M,53,Beijing,2025-03-19,None,Douyin
U02001,M,33,Shanghai,2025-05-13,Silver,Wechat
U02002,F,38,Beijing,2025-03-01,None,Douyin
U02003,M,46,Guangzhou,2025-02-19,None,XHS
U02004,M,33,Guangzhou,2025-06-10,Silver,Douyin
U02005,F,48,Nanjing,2025-05-23,Platinum,Douyin
U02006,F,31,Nanjing,2025-01-28,Platinum,Organic
U02007,F,37,Shanghai,2025-04-28,None,Douyin
U02008,M,54,Guangzhou,2025-02-12,Gold,XHS
U02009,F,46,Nanjing,2025-04-13,None,XHS
U02010,F,52,Shenzhen,2025-02-10,Silver,Douyin
U02011,F,49,Chengdu,2025-03-22,Gold,Douyin
U02012,F,26,Chengdu,2025-04-06,Silver,XHS
U02013,F,35,Chengdu,2025-06-12,None,Organic
U02014,M,31,Guangzhou,2025-03-24,None,XHS
U02015,M,46,Hangzhou,2025-05-20,Silver,Douyin
U02016,F,33,Shenzhen,2025-05-21,Gold,Organic
U02017,F,35,Hangzhou,2025-04-26,Gold,Douyin
U02018,M,42,Shenzhen,2025-01-01,Gold,Douyin
U02019,M,31,Guangzhou,2025-06-02,Silver,Douyin
U02020,F,25,Shanghai,2025-02-04,Silver,Google
U02021,M,22,Beijing,2025-03-18,Platinum,Organic
U02022,M,49,Chengdu,2025-03-22,Silver,Wechat
U02023,F,29,Guangzhou,2025-06-26,Silver,Douyin
U02024,M,47,Shanghai,2025-05-11,None,XHS
U02025,F,20,Shenzhen,2025-01-10,Silver,XHS
U02026,M,30,Shenzhen,2025-02-09,Gold,Douyin
U02027,M,40,Beijing,2025-04-04,None,Douyin
U02028,F,48,Shanghai,2025-03-07,Silver,Organic
U02029,F,35,Guangzhou,2025-05-27,None,XHS
U02030,M,27,Nanjing,2025-02-25,Silver,Douyin
U02031,F,42,Beijing,2025-03-25,Silver,Wechat
U02032,M,23,Guangzhou,2025-05-05,Silver,Douyin
U02033,F,20,Shanghai,2025-06-14,None,Google
U02034,F,23,Shanghai,2025-05-28,Silver,Wechat
U02035,F,29,Shenzhen,2025-01-15,None,Wechat
U02036,F,51,Chengdu,2025-04-22,None,Douyin
U02037,M,39,Nanjing,2025-01-31,None,XHS
U02038,M,47,Nanjing,2025-06-17,Silver,Douyin
U02039,F,26,Shanghai,2025-06-11,None,Wechat
U02040,M,36,Shenzhen,2025-03-20,None,Google
U02041,M,25,Shenzhen,2025-05-19,Silver,Organic
U02042,M,49,Beijing,2025-05-09,Silver,XHS
U02043,F,46,Hangzhou,2025-01-13,None,Wechat
U02044,M,36,Beijing,2025-06-02,Gold,Douyin
U02045,F,33,Chengdu,2025-04-21,Gold,Wechat
U02046,M,29,Beijing,2025-04-11,None,XHS
U02047,M,22,Hangzhou,2025-03-28,Silver,Wechat
U02048,M,32,Guangzhou,2025-05-27,Gold,Wechat
U02049,F,40,Shanghai,2025-04-13,None,Wechat
U02050,F,47,Chengdu,2025-04-13,Gold,Wechat
U02051,M,50,Chengdu,2025-06-28,None,XHS
U02052,F,19,Guangzhou,2025-02-04,Gold,Google
U02053,F,41,Hangzhou,2025-02-20,Silver,Wechat
U02054,M,45,Guangzhou,2025-06-16,None,XHS
U02055,M,46,Beijing,2025-06-07,None,Google
U02056,F,23,Chengdu,2025-01-19,None,Organic
U02057,F,31,Nanjing,2025-04-21,Silver,Douyin
U02058,M,24,Shanghai,2025-05-28,None,Organic
U02059,F,38,Hangzhou,2025-06-21,None,Google
U02060,F,26,Beijing,2025-04-04,None,XHS
U02061,F,30,Guangzhou,2025-03-24,Gold,Organic
U02062,M,52,Chengdu,2025-06-17,Silver,Douyin
U02063,M,23,Shenzhen,2025-03-20,None,Wechat
U02064,F,36,Guangzhou,2025-06-07,None,Organic
U02065,F,29,Shanghai,2025-02-07,Silver,Douyin
